,name,annual_revenue_usd,annual_net_income_usd,market_capitalization_2022,employees_number,ceo,headquarters_country,wikipedia_page_url,twitter_page_url,facebook_page_url
8707,sitronix technology corporation,,,1302000000.0,,,taiwan,,,
8708,pgt innovations,1161000000.0,26000000.0,1295000000.0,,,usa,,,
8709,hengdian entertainment,344000000.0,2000000.0,1302000000.0,,,china,,,
8710,shenzhen techand ecology & environment,,,1296000000.0,,,china,,,
8711,wuhan department store group,,,1298000000.0,,,china,,,
8712,safety insurance group,864000000.0,131000000.0,1299000000.0,552.0,,usa,,,
8713,rongan property,,,1302000000.0,,,china,,,
8714,nts asa,526000000.0,112000000.0,1302000000.0,,,norway,,,
8715,playa hotels & resorts,,,1304000000.0,,,netherlands,,,
8716,city holding company,218000000.0,87000000.0,1300000000.0,918.0,,usa,,,
8717,dustin group ab (publ),1496000000.0,34000000.0,1297000000.0,,,sweden,,,
8718,wuling motor holdings,2000000000.0,-4000000.0,,,,hong kong,,,
8719,"guangzhou metro design & research institute co., ltd.",,,1300000000.0,,,china,,,
8720,1st source corporation,336000000.0,117000000.0,1295000000.0,1130.0,,usa,,,
8721,shenzhen center power tech. co. ltd,,,1296000000.0,,,china,,,
8722,hanwei electronics group corporation,,,1299000000.0,,,china,,,
8723,dook media group limited,,,1301000000.0,,,china,,,
8724,secure energy services,,,1303000000.0,,,canada,,,
8725,sildarvinnslan hf.,,,1303000000.0,,,iceland,,,
8726,miracle automation engineering,,,1303000000.0,,,china,,,
8727,p.t. fajar surya wisesa tbk,,,1301000000.0,,,indonesia,,,
8728,myovant sciences,271000000.0,-241000000.0,1291000000.0,,,uk,,,
8729,amarin corporation,583000000.0,7000000.0,1286000000.0,965.0,,ireland,https://en.wikipedia.org/wiki/amarin_corporation,,
8730,kangji medical holdings limited,,,1287000000.0,,,china,,,
8731,tokmanni group oyj,1141000000.0,77000000.0,1293000000.0,,,finland,,,
8732,ero copper,489000000.0,201000000.0,1289000000.0,,,canada,,,
8733,maoyan entertainment,,,1290000000.0,,,china,,,
8734,"aoyuan beauty valley technology co.,ltd.",,,1290000000.0,,,china,,,
8735,nanosonics,82000000.0,2000000.0,1290000000.0,,,australia,,,
8736,heartland express,607000000.0,79000000.0,1286000000.0,4050.0,,usa,,,
8737,black peony (group),,,1286000000.0,,,china,,,
8738,kyoritsu maintenance,1267000000.0,4000000.0,1287000000.0,5408.0,,japan,,,
8739,glenveagh properties plc,476000000.0,37000000.0,1291000000.0,,,ireland,,,
8740,felda global ventures holdings berhad,,,1291000000.0,,,malaysia,,,
8741,luoniushan,,,1288000000.0,,,china,,,
8742,asia pacific telecom,418000000.0,-178000000.0,1285000000.0,,,taiwan,,,
8743,yakutsk fuel and energy company,,,1287000000.0,,,russia,,,
8744,medicalsystem biotechnology,,,1286000000.0,,,china,,,
8745,"inhibrx, inc.",7125000000.0,-81000000.0,1294000000.0,,,usa,,,
8746,blue star,751000000.0,21000000.0,1292000000.0,,,india,,,
8747,shanghai hugong electric group,,,1294000000.0,,,china,,,
8748,sparebank 1 nord-norge,389000000.0,233000000.0,1286000000.0,,,norway,,,
8749,suzhou sushi testing group,,,1290000000.0,,,china,,,
8750,japan petroleum exploration,1818000000.0,-226000000.0,1293000000.0,,,japan,https://en.wikipedia.org/wiki/japex,,
8751,pt garudafood putra putri jaya tbk,,,1292000000.0,,,indonesia,,,
8752,amerant bancorp,265000000.0,112000000.0,1291000000.0,763.0,,usa,,,
8753,norwegian air shuttle asa,522000000.0,193000000.0,1285000000.0,,,norway,https://en.wikipedia.org/wiki/norwegian_air_shuttle,,
8754,yantai zhenghai biotechnology,,,1288000000.0,,,china,,,
8755,great bear resources,0.0,-1000000.0,1291000000.0,,,canada,,,
8756,newcapec electronics,,,1293000000.0,,,china,,,
8757,zhejiang huatong meat products,,,1292000000.0,,,china,,,
8758,shin poong pharm.co,,,1276000000.0,,,south korea,,,
8759,biolife solutions,119000000.0,-7000000.0,1284000000.0,437.0,,usa,,,
8760,"porch group, inc.",192000000.0,-106000000.0,1284000000.0,,,usa,,,
8761,mixi,862000000.0,75000000.0,1282000000.0,1106.0,,japan,https://en.wikipedia.org/wiki/mixi,,
8762,hanssem,1669000000.0,42000000.0,1281000000.0,,,south korea,,,
8763,nishimatsu construction,2362000000.0,110000000.0,1282000000.0,2684.0,,japan,,,
8764,associated international hotels,,,,,,hong kong,,,
8765,oxford biomedica,167000000.0,22000000.0,1283000000.0,,,uk,https://en.wikipedia.org/wiki/oxford_biomedica,,
8766,front yard residential corporation,,,,140.0,,usa,,,
8767,norma group se,1091000000.0,55000000.0,1278000000.0,,,germany,https://en.wikipedia.org/wiki/norma_group,,
8768,"pi advanced materials co., ltd.",,,1279000000.0,,,south korea,,,
8769,toagosei,1141000000.0,100000000.0,1275000000.0,,,japan,https://en.wikipedia.org/wiki/toagosei,,
8770,big technologies plc,,,1282000000.0,,,uk,,,
8771,china motor corporation,1028000000.0,138000000.0,1283000000.0,,,taiwan,,,
8772,united integrated services,846000000.0,91000000.0,1283000000.0,,,taiwan,,,
8773,pilkington deutschland ag,396000000.0,0.0,1275000000.0,,,uk,,,
8774,umw holdings,,,,,,malaysia,,,
8775,nanhua futures,,,1276000000.0,,,china,,,
8776,shaanxi provincial natural gas co.ltd,,,1283000000.0,,,china,,,
8777,kiwi property group,151000000.0,138000000.0,1277000000.0,,,new zealand,,,
8778,beijing orient landscape & environment,,,1279000000.0,,,china,,,
8779,citic telecom international holdings,1209000000.0,137000000.0,1275000000.0,,,hong kong,,,
8780,hotel properties,361000000.0,-65000000.0,1284000000.0,,,singapore,,,
8781,supalai public company,807000000.0,196000000.0,1279000000.0,,,thailand,,,
8782,oceaneering international,1869000000.0,-49000000.0,1281000000.0,8500.0,,usa,,,
8783,dalian huarui heavy industry group,,,1283000000.0,,,china,,,
8784,xinjiang communications construction group,,,1276000000.0,,,china,,,
8785,shanghai datun energy resources,,,1275000000.0,,,china,,,
8786,huafu fashion,,,1276000000.0,,,china,,,
8787,jiangxi hongcheng waterworks,,,1280000000.0,,,china,,,
8788,electra consumer products (1970) ltd,1424000000.0,50000000.0,1283000000.0,,,israel,,,
8789,pt bank bukopin tbk,,,1277000000.0,,,indonesia,,,
8790,danel (adir yeoshua) ltd,701000000.0,53000000.0,1282000000.0,,,israel,,,
8791,jiangxi huangshanghuang group food,,,1281000000.0,,,china,,,
8792,bomin electronics,,,1281000000.0,,,china,,,
8793,pt bank tabungan negara (persero) tbk,1008000000.0,160000000.0,1275000000.0,11647.0,,indonesia,,,
8794,alpha fx group,91000000.0,27000000.0,1280000000.0,,,uk,,,
8795,advansix,1684000000.0,139000000.0,1283000000.0,1375.0,,usa,https://en.wikipedia.org/wiki/advansix,,
8796,jindal stainless,2657000000.0,235000000.0,1276000000.0,,,india,,,
8797,tong ren tang technologies,,,1278000000.0,,,china,,,
8798,episil-precision,,,1277000000.0,,,taiwan,,,
8799,jiangyin haida rubber and plastic,,,1280000000.0,,,china,,,
8800,aker solutions asa,3006000000.0,26000000.0,1282000000.0,,,norway,,,
8801,advanced fiber resources (zhuhai),,,1283000000.0,,,china,,,
8802,qu mei home furnishings group,,,1276000000.0,,,china,,,
8803,yunnan wenshan electric power,,,1279000000.0,,,china,,,
8804,"traeger, inc.",785000000.0,-88000000.0,1267000000.0,700.0,,usa,,,
8805,21vianet group,724000000.0,-406000000.0,1273000000.0,3162.0,,china,,,
8806,china east education holdings,602000000.0,44000000.0,1274000000.0,,,china,,,
8807,par technology corporation,282000000.0,-75000000.0,1271000000.0,1477.0,,usa,,,
8808,saudi pharmaceutical industries & medical appliances corporation,389000000.0,7000000.0,1267000000.0,,,saudi arabia,,,
8809,ottogi corporation,2258000000.0,92000000.0,1272000000.0,,,south korea,https://en.wikipedia.org/wiki/ottogi,,
8810,noble midstream partners lp,,,,97.0,,usa,,,
8811,hub24,17000000.0,10000000.0,1269000000.0,,,australia,,,
8812,sakata seed corporation,533000000.0,89000000.0,1266000000.0,2477.0,,japan,https://en.wikipedia.org/wiki/sakata,,
8813,gdi property group,30000000.0,47000000.0,1272000000.0,,,australia,,,
8814,ichibanya,329000000.0,21000000.0,1272000000.0,3600.0,,japan,,,
8815,continental gold,,,,,,canada,,,
8816,neoglory prosperity,,,1266000000.0,,,china,,,
8817,atom corporation,227000000.0,2000000.0,1267000000.0,1014.0,,japan,,,
8818,vetropack holding ag,,,1267000000.0,,,switzerland,,,
8819,p.t. bank pan indonesia tbk,806000000.0,139000000.0,1273000000.0,8191.0,,indonesia,,,
8820,tokai rika,3556000000.0,26000000.0,1270000000.0,6259.0,,japan,,,
8821,dada s.p.a.,,,1268000000.0,,,italy,,,
8822,scottish american investment co.,133000000.0,118000000.0,1267000000.0,,,uk,,,
8823,hangzhou zhongtai cryogenic technology corporation,,,1274000000.0,,,china,,,
8824,corporacion inmobiliaria vesta b. de c.v,160000000.0,171000000.0,1272000000.0,,,mexico,,,
8825,shenzhen properties & resources development (group),,,1266000000.0,,,china,,,
8826,jiangxi ganyue expressway,,,1270000000.0,,,china,,,
8827,tompkins financial corporation,299000000.0,88000000.0,1265000000.0,1074.0,,usa,,,
8828,zhejiang communications technology,,,1265000000.0,,,china,,,
8829,aecc aero science and technology,,,1267000000.0,,,china,,,
8830,"thryv holdings, inc.",1113000000.0,101000000.0,1274000000.0,2630.0,,usa,,,
8831,"bgt group co., ltd.",,,1271000000.0,,,china,,,
8832,wanbangde new building materials,,,1268000000.0,,,china,,,
8833,jiangsu shemar electric,,,1269000000.0,,,china,,,
8834,pulike biological engineering,,,1268000000.0,,,china,,,
8835,sociedad de inversiones pampa calichera s.a.,,,1274000000.0,,,chile,,,
8836,new east new materials co. ltd,,,1273000000.0,,,china,,,
8837,hangzhou anysoft information technology,,,1267000000.0,,,china,,,
8838,nuvista energy,,,1273000000.0,,,canada,,,
8839,american well corp,252000000.0,-176000000.0,1263000000.0,527.0,,usa,https://en.wikipedia.org/wiki/american_well,,
8840,afya,338000000.0,44000000.0,1258000000.0,,,brazil,,,
8841,chemplast sanmar limited,,,1261000000.0,,,india,https://en.wikipedia.org/wiki/chemplast_sanmar,,
8842,grendene,461000000.0,118000000.0,1259000000.0,,,brazil,,,
8843,ls corp,,,1262000000.0,,,south korea,,,
8844,tv asahi holdings corporation,2177000000.0,153000000.0,1257000000.0,5229.0,,japan,,,
8845,aster dm healthcare,1283000000.0,66000000.0,1257000000.0,,,india,https://en.wikipedia.org/wiki/aster_dm_healthcare,,
8846,conduent,4140000000.0,-38000000.0,1264000000.0,60000.0,,usa,,,
8847,immunocore holdings plc,31000000.0,-154000000.0,1260000000.0,,,uk,,,
8848,v-guard industries,434000000.0,28000000.0,1264000000.0,2217.0,,india,https://en.wikipedia.org/wiki/v-guard_industries,,
8849,"jiangsu chuanzhi podcast education technology co., ltd.",,,1261000000.0,,,china,,,
8850,"lingyuan iron & steel co., ltd.",,,1256000000.0,,,china,,,
8851,yindu kitchen equipment co. ltd,,,1263000000.0,,,china,,,
8852,altareit sca,2788000000.0,72000000.0,1261000000.0,,,france,,,
8853,boozt ab (publ),548000000.0,18000000.0,1262000000.0,,,sweden,,,
8854,"vaxcyte, inc.",0.0,-100000000.0,1256000000.0,89.0,,usa,,,
8855,general interface solution (gis) holding,4374000000.0,145000000.0,1260000000.0,,,taiwan,,,
8856,metrovacesa,510000000.0,18000000.0,1263000000.0,,,spain,https://en.wikipedia.org/wiki/metrovacesa,,
8857,z energy,2464000000.0,43000000.0,1262000000.0,2451.0,,new zealand,,,
8858,banque cantonale de geneve sa,,,1256000000.0,,,switzerland,,,
8859,nuveen nasdaq 100 dynamic overwrite fund,220000000.0,219000000.0,1261000000.0,,,usa,,,
8860,delek us holdings,10648000000.0,-203000000.0,1261000000.0,3312.0,,usa,,,
8861,jaws mustang acquisition corporation,0.0,-8000000.0,1264000000.0,,,usa,,,
8862,graubundner kantonalbank,,,1256000000.0,,,switzerland,,,
8863,yoshinoya holdings,1121000000.0,59000000.0,1263000000.0,4581.0,,japan,,,
8864,intellect design arena,235000000.0,44000000.0,1264000000.0,,,india,,,
8865,archrock,781000000.0,28000000.0,1260000000.0,1100.0,,usa,,,
8866,zhejiang rifa precision machinery,,,1263000000.0,,,china,,,
8867,myoung shin industrial,829000000.0,34000000.0,1264000000.0,,,south korea,,,
8868,"tansun technology co., ltd.",,,1255000000.0,,,china,,,
8869,europris asa,882000000.0,111000000.0,1256000000.0,,,norway,,,
8870,dare power dekor home,,,1261000000.0,,,china,,,
8871,twin river worldwide holdings,,,,9460.0,,usa,,,
8872,zhejiang sunoren solar technology,,,1264000000.0,,,china,,,
8873,cropenergies ag,1075000000.0,89000000.0,1261000000.0,,,germany,,,
8874,northeast pharmaceutical group,,,1257000000.0,,,china,,,
8875,wacom,794000000.0,80000000.0,1255000000.0,,,japan,,,
8876,shaanxi aerospace power hi-tech,,,1258000000.0,,,china,,,
8877,solaris resources inc.,,,1262000000.0,,,canada,,,
8878,southern publishing and media,,,1259000000.0,,,china,,,
8879,hamborner reit ag,,,,,,germany,,,
8880,greentown management holdings company limited,,,1260000000.0,,,china,,,
8881,dno asa,1004000000.0,203000000.0,1261000000.0,,,norway,,,
8882,brack capital properties nv,91000000.0,72000000.0,1262000000.0,,,israel,,,
8883,beijing wanji technology,,,1264000000.0,,,china,,,
8884,network18 media & investments,736000000.0,26000000.0,1263000000.0,,,india,,,
8885,singer thailand public company,120000000.0,19000000.0,1259000000.0,,,thailand,,,
8886,bygghemma group first ab (publ),,,1251000000.0,,,sweden,,,
8887,"zhejiang yonghe refrigerant co., ltd.",,,1245000000.0,,,china,,,
8888,quanterix corporation,105000000.0,-57000000.0,1254000000.0,460.0,,usa,,,
8889,coeur mining,832000000.0,-31000000.0,1246000000.0,2105.0,,usa,,,
8890,beken corporation,,,1251000000.0,,,china,,,
8891,anadolu efes biracilik ve malt sanayii anonim sirketi,2163000000.0,59000000.0,1252000000.0,,,turkey,,,
8892,fagron nv,573000000.0,61000000.0,1245000000.0,,,belgium,https://en.wikipedia.org/wiki/fagron,,
8893,focaltech systems,,,1246000000.0,,,taiwan,,,
8894,dole plc,,,1246000000.0,,,ireland,,,
8895,crest nicholson holdings,926000000.0,82000000.0,1250000000.0,,,uk,,,
8896,lux industries,286000000.0,43000000.0,1252000000.0,,,india,,,
8897,heiwa real estate,99000000.0,43000000.0,1253000000.0,106.0,,japan,,,
8898,tadano,1501000000.0,96000000.0,1254000000.0,,,japan,,,
8899,guangdong guanghua sci-tech,,,1251000000.0,,,china,,,
8900,regenxbio,470000000.0,127000000.0,1248000000.0,372.0,,usa,,,
8901,agrana beteiligungs,,,1250000000.0,,,austria,https://en.wikipedia.org/wiki/agrana,,
8902,mega lifesciences public company,391000000.0,54000000.0,1249000000.0,,,thailand,,,
8903,tcl electronics holdings,,,1246000000.0,,,china,,,
8904,cartrade tech limited,,,,,,india,,,
8905,netdragon websoft holdings,,,1252000000.0,,,china,,,
8906,hengdian group tospo lighting,,,1247000000.0,,,china,,,
8907,diversified energy company plc,1007000000.0,-325000000.0,1249000000.0,,,usa,,,
8908,intershop holding ag,189000000.0,150000000.0,1250000000.0,,,switzerland,,,
8909,veridis environment ltd,,,1251000000.0,,,israel,,,
8910,ichor holdings,1096000000.0,70000000.0,1251000000.0,2540.0,,usa,,,
8911,gree,1000000.0,0.0,1250000000.0,,,japan,,,
8912,"guangzhou jet bio-filtration co., ltd.",,,1249000000.0,,,china,,,
8913,rvrc holding ab (publ),,,1245000000.0,,,sweden,,,
8914,corecivic,1862000000.0,-51000000.0,1247000000.0,10348.0,,usa,,,
8915,pt bfi finance indonesia tbk,,,1252000000.0,,,indonesia,,,
8916,beijing sanlian hope shin-gosen technical service,,,1251000000.0,,,china,,,
8917,digital value,557000000.0,30000000.0,1251000000.0,,,italy,,,
8918,jamieson wellness,347000000.0,40000000.0,1245000000.0,,,canada,,,
8919,beijing north star company,,,1246000000.0,,,china,,,
8920,fujian expressway development,,,1247000000.0,,,china,,,
8921,pressance corporation,1779000000.0,150000000.0,1250000000.0,665.0,,japan,,,
8922,fibrogen,235000000.0,-290000000.0,1254000000.0,566.0,,usa,,,
8923,sparebanken vest,425000000.0,253000000.0,1253000000.0,,,norway,,,
8924,liaoning fu-an heavy industry,,,1251000000.0,,,china,,,
8925,china high-speed railway technology,,,1246000000.0,,,china,,,
8926,chongqing construction engineering group corporation,,,1251000000.0,,,china,,,
8927,zhejiang asia-pacific mechanical & electronic,,,1250000000.0,,,china,,,
8928,longyan zhuoyue new energy,,,1251000000.0,,,china,,,
8929,aquaventure holdings,,,,,,british virgin islands,,,
8930,central holding group,138000000.0,8000000.0,1254000000.0,,,hong kong,,,
8931,azorim-investment development & construction co. ltd,462000000.0,99000000.0,1250000000.0,,,israel,,,
8932,nicolet bankshares,225000000.0,60000000.0,1254000000.0,876.0,,usa,https://en.wikipedia.org/wiki/nicolet_bankshares,,
8933,renova,214000000.0,12000000.0,1238000000.0,6735.0,,japan,,,
8934,ce info systems,,,1240000000.0,,,india,,,
8935,niu technologies,539000000.0,33000000.0,1236000000.0,,,china,,,
8936,taihan electric wire,,,1240000000.0,,,south korea,,,
8937,rosgosstrakh insurance company (public joint stock company),,,1244000000.0,,,russia,,,
8938,liberbank,744000000.0,48000000.0,,,,spain,,,
8939,sundial growers,43000000.0,-177000000.0,1238000000.0,,,canada,,,
8940,les nouveaux constructeurs sa,,,,,,france,,,
8941,chipmos technologies,905000000.0,163000000.0,1237000000.0,,,taiwan,,,
8942,saudi ceramic company,409000000.0,62000000.0,1239000000.0,,,saudi arabia,,,
8943,dah sing banking group,686000000.0,211000000.0,1244000000.0,3097.0,,hong kong,,,
8944,granges ab (publ),1709000000.0,56000000.0,1238000000.0,,,sweden,,,
8945,towa pharmaceutical,1208000000.0,116000000.0,1243000000.0,,,japan,,,
8946,hna technology,,,1237000000.0,,,china,,,
8947,qingdao eastsoft communication technology,,,1236000000.0,,,china,,,
8948,anhui hengyuan coal-electricity group,,,1241000000.0,,,china,,,
8949,provident financial,567000000.0,-38000000.0,1235000000.0,,,uk,,,
8950,xiamen solex high-tech industries,,,1237000000.0,,,china,,,
8951,redco properties group,,,1238000000.0,,,china,,,
8952,psg group,33000000.0,441000000.0,1244000000.0,,,south africa,,,
8953,kaman corporation,708000000.0,43000000.0,1242000000.0,2846.0,,usa,,,
8954,marinemax,2063000000.0,154000000.0,1241000000.0,2666.0,,usa,,,
8955,eclerx services,270000000.0,52000000.0,1235000000.0,,,india,,,
8956,beijing bohui innovation biotechnology,,,1244000000.0,,,china,,,
8957,zhejiang tony electronic co. ltd,,,1239000000.0,,,china,,,
8958,nextgen healthcare,596000000.0,1000000.0,1244000000.0,2564.0,,usa,,,
8959,axsome therapeutics,0.0,-130000000.0,1240000000.0,108.0,,usa,,,
8960,yonggao,,,1235000000.0,,,china,,,
8961,jiangsu kanion pharmaceutical,,,1236000000.0,,,china,,,
8962,nanjing panda electronics company,,,1244000000.0,,,china,,,
8963,concentric ab (publ),180000000.0,25000000.0,1236000000.0,,,sweden,,,
8964,shenzhen click technology,,,1237000000.0,,,china,,,
8965,jiangsu rainbow heavy industries,,,1243000000.0,,,china,,,
8966,"keros therapeutics, inc.",20000000.0,-58000000.0,1235000000.0,,,usa,,,
8967,banbao,,,1240000000.0,,,china,,,
8968,pt solusi tunas pratama tbk,,,1242000000.0,,,indonesia,,,
8969,life corporation,5607000000.0,111000000.0,1230000000.0,114000.0,,japan,,,
8970,enerjisa enerji,1681000000.0,126000000.0,1227000000.0,,,turkey,,,
8971,mitie group,4597000000.0,59000000.0,1227000000.0,48900.0,,uk,https://en.wikipedia.org/wiki/mitie,,
8972,actuant corporation,528000000.0,38000000.0,1230000000.0,4700.0,,usa,,,
8973,chang wah technology,,,1225000000.0,,,taiwan,,,
8974,"nurix therapeutics, inc.",29000000.0,-117000000.0,1234000000.0,242.0,,usa,,,
8975,henderson smaller companies investment trust,-201000000.0,-203000000.0,1233000000.0,,,uk,,,
8976,"china leadshine technology co., ltd.",,,1234000000.0,,,china,,,
8977,nikkon holdings,1446000000.0,108000000.0,1231000000.0,12579.0,,japan,,,
8978,allied group,931000000.0,852000000.0,1230000000.0,3448.0,,hong kong,,,
8979,astro malaysia holdings berhad,,,1230000000.0,,,malaysia,,,
8980,"henan jindan lactic acid technology co., ltd",,,1226000000.0,,,china,,,
8981,c&c group,1438000000.0,37000000.0,1232000000.0,,,ireland,,,
8982,sirio pharma,,,1231000000.0,,,china,,,
8983,jangho group,,,1233000000.0,,,china,,,
8984,president securities corporation,517000000.0,132000000.0,1233000000.0,,,taiwan,,,
8985,investors real estate trust,195000000.0,52000000.0,,315.0,,usa,,,
8986,global blue group holding ag,,,1227000000.0,,,switzerland,,,
8987,elior group,3689000000.0,-100000000.0,1229000000.0,,,france,,,
8988,coronation fund managers,254000000.0,102000000.0,1229000000.0,,,south africa,,,
8989,sanken electric,1282000000.0,23000000.0,1234000000.0,,,japan,,,
8990,yotrio group,,,1234000000.0,,,china,,,
8991,united renewable energy,473000000.0,-43000000.0,1225000000.0,,,taiwan,,,
8992,tivity health,438000000.0,-224000000.0,1234000000.0,1000.0,,usa,,,
8993,bizlink holding,944000000.0,67000000.0,1227000000.0,,,taiwan,,,
8994,western region gold,,,1233000000.0,,,china,,,
8995,umh properties,186000000.0,21000000.0,1227000000.0,430.0,,usa,https://en.wikipedia.org/wiki/umh_properties,,
8996,aerospace hi-tech holding group,,,1228000000.0,,,china,,,
8997,mechel pao,,,1233000000.0,,,russia,,,
8998,shandong shanda wit science and technology,,,1234000000.0,,,china,,,
8999,bonduelle sca,3368000000.0,64000000.0,,,,france,,,
9000,shanghai kehua bio-engineering,,,1227000000.0,,,china,,,
9001,edan instruments,,,1227000000.0,,,china,,,
9002,merus,,,1227000000.0,,,netherlands,,,
9003,recticel sa/nv,1032000000.0,53000000.0,1229000000.0,,,belgium,,,
9004,changchun faway automobile components,,,1230000000.0,,,china,,,
9005,guangdong hoshion aluminium,,,1226000000.0,,,china,,,
9006,luoyang bearing science & technology,,,1225000000.0,,,china,,,
9007,shanghai runda medical technology,,,1232000000.0,,,china,,,
9008,shandong xiantan,,,1230000000.0,,,china,,,
9009,rpc,864000000.0,7000000.0,1234000000.0,2250.0,,usa,,,
9010,"kunshan huguang auto harness co.,ltd.",,,1234000000.0,,,china,,,
9011,allcargo logistics,2512000000.0,116000000.0,1229000000.0,,,india,,,
9012,chengdu b-ray media,,,1228000000.0,,,china,,,
9013,casin real estate development group,,,1233000000.0,,,china,,,
9014,"enfusion, inc.",111000000.0,-187000000.0,1226000000.0,639.0,,usa,,,
9015,"poshmark, inc.",326000000.0,-98000000.0,1221000000.0,750.0,,usa,,,
9016,qingdao zhongzi zhongcheng group,,,1216000000.0,,,china,,,
9017,dragerwerk ag & co. kgaa,,,1216000000.0,,,germany,,,
9018,jubilant ingrevia limited,615000000.0,60000000.0,1215000000.0,,,india,,,
9019,jiangsu baichuan high-tech new materials co. ltd,,,1217000000.0,,,china,,,
9020,j.s. corrugating machinery co. ltd,,,1220000000.0,,,china,,,
9021,replimune group,0.0,-118000000.0,1218000000.0,206.0,,usa,,,
9022,"chongqing baiya sanitary products co., ltd.",,,1223000000.0,,,china,,,
9023,akzo nobel india,389000000.0,36000000.0,1216000000.0,1482.0,,india,,,
9024,intertape polymer group,367000000.0,3000000.0,1223000000.0,,,canada,https://en.wikipedia.org/wiki/intertape_polymer_group,,
9025,detsky mir,,,1215000000.0,,,russia,,,
9026,albioma,573000000.0,59000000.0,1217000000.0,,,france,,,
9027,asia cuanon technology (shanghai),,,1215000000.0,,,china,,,
9028,central plaza hotel public company,310000000.0,-48000000.0,1223000000.0,,,thailand,,,
9029,klockner & co se,7438000000.0,618000000.0,1223000000.0,,,germany,https://en.wikipedia.org/wiki/kl_percc3_percb6ckner__perc26_co_se,,
9030,mosenergo,,,1219000000.0,,,russia,https://en.wikipedia.org/wiki/mosenergo,,
9031,sosei group corporation,129000000.0,7000000.0,1216000000.0,190.0,,japan,,,
9032,third point reinsurance,,,,,,bermuda,,,
9033,hanil cement,951000000.0,59000000.0,1221000000.0,,,south korea,,,
9034,tgs-nopec geophysical company asa,518000000.0,-75000000.0,1220000000.0,,,norway,,,
9035,hubei huitian new materials,,,1222000000.0,,,china,,,
9036,"sichuan injet electric stock co.,ltd.",,,1219000000.0,,,china,,,
9037,sonata software,695000000.0,47000000.0,1220000000.0,,,india,,,
9038,ares acquisition corporation,0.0,15000000.0,1221000000.0,,,usa,,,
9039,zhejiang garden bio-chemical high-tech,,,1223000000.0,,,china,,,
9040,pt ciputra development tbk,657000000.0,117000000.0,1216000000.0,,,indonesia,https://id.wikipedia.org/wiki/ciputra_development,,
9041,sl corporation,2245000000.0,72000000.0,1222000000.0,,,south korea,,,
9042,"huanlejia food group co., ltd.",,,1218000000.0,,,china,,,
9043,icg enterprise trust,272000000.0,266000000.0,1216000000.0,,,uk,https://en.wikipedia.org/wiki/icg_enterprise_trust,,
9044,innoviva,391000000.0,265000000.0,1216000000.0,6.0,,usa,,,
9045,"jiang xi chenguang new materials co.,ltd.",,,1219000000.0,,,china,,,
9046,brigade enterprises,368000000.0,10000000.0,1220000000.0,,,india,,,
9047,wuhan p&s information technology,,,1217000000.0,,,china,,,
9048,global new material international holdings limited,,,1222000000.0,,,china,,,
9049,wilh. wilhelmsen holding asa,873000000.0,72000000.0,1224000000.0,,,norway,,,
9050,chengdu hongqi chain,,,1219000000.0,,,china,,,
9051,runjian,,,1223000000.0,,,china,,,
9052,gft technologies se,566000000.0,29000000.0,1215000000.0,,,germany,,,
9053,laredo petroleum,1394000000.0,145000000.0,1220000000.0,273.0,,usa,https://en.wikipedia.org/wiki/laredo_petroleum,,
9054,zhenjiang dongfang electric heating technology,,,1220000000.0,,,china,,,
9055,fujian haiyuan composites technology,,,1221000000.0,,,china,,,
9056,nanjing chervon auto precision technology co. ltd,,,1222000000.0,,,china,,,
9057,shinry technologies,,,1224000000.0,,,china,,,
9058,hubei radio & television information network,,,1222000000.0,,,china,,,
9059,penta teknoloji urunleri dagitim ticaret a.s.,,,1219000000.0,,,turkey,,,
9060,"tattooed chef, inc.",213000000.0,-87000000.0,1212000000.0,600.0,,usa,,,
9061,shanghai ganglian e-commerce holdings,9572000000.0,26000000.0,1209000000.0,,,china,,,
9062,jubilant pharmova limited,758000000.0,52000000.0,1205000000.0,,,india,,,
9063,titan cement international,1713000000.0,91000000.0,1208000000.0,,,belgium,,,
9064,aedas homes,765000000.0,93000000.0,1208000000.0,,,spain,,,
9065,sbs holdings,2944000000.0,79000000.0,1205000000.0,,,japan,,,
9066,hankook technology group,714000000.0,147000000.0,1208000000.0,,,south korea,,,
9067,k. wah international holdings,2067000000.0,427000000.0,1208000000.0,,,hong kong,,,
9068,ck power public company,235000000.0,60000000.0,1207000000.0,,,thailand,,,
9069,aryzta ag,1525000000.0,-282000000.0,1212000000.0,,,switzerland,,,
9070,suzhou tztek technology,,,1206000000.0,,,china,,,
9071,baillie gifford japan trust,192000000.0,188000000.0,1210000000.0,,,uk,,,
9072,blackmores,449000000.0,21000000.0,1213000000.0,,,australia,,,
9073,"plantronics, inc.",1681000000.0,17000000.0,1209000000.0,6500.0,,usa,,,
9074,capri global capital,113000000.0,26000000.0,1205000000.0,,,india,,,
9075,atrion corporation,165000000.0,33000000.0,1206000000.0,616.0,,usa,,,
9076,chularat hospital public company,325000000.0,116000000.0,1209000000.0,,,thailand,,,
9077,biogaia ab (publ),74000000.0,18000000.0,1207000000.0,,,sweden,,,
9078,china cyts tours holding,,,1206000000.0,,,china,,,
9079,colowide,1282000000.0,10000000.0,1207000000.0,,,japan,,,
9080,"dongguan tarry electronics co.,ltd",,,1209000000.0,,,china,,,
