URL,ID,Name,Code,Legal form,Status,Registration Date,Capital,Address,Deletion Date
https://ariregister.rik.ee/eng/company/80608767/MittetulundusÃ¼hing-Q-Space?search_id=6b4eef4&pos=825,825,MittetulundusÃ¼hingQ-Space(80608767),80608767.0,Non-profit association,Enteredintotheregister,17.03.2022,,                        Harju maakond Tallinn PÃµhja-Tallinna linnaosa Telliskivi tn 60a/3 10412                            ,
https://ariregister.rik.ee/eng/company/12528901/Quality-Pools--Spas-OÃœ?search_id=6b4eef4&pos=826,826,QualityPools&SpasOÃœ(12528901),12528901.0,Private limited company,Deleted,30.08.2013,,,11.03.2016
https://ariregister.rik.ee/eng/company/12961526/R2-SPA-OÃœ?search_id=6b4eef4&pos=827,827,R2SPAOÃœ(12961526),12961526.0,Private limited company,Enteredintotheregister,10.12.2015,Capitalis10Â 000Â â‚¬,                        Tartu maakond Tartu linn Tartu linn Ujula tn 2 51008                            ,
https://ariregister.rik.ee/eng/company/12432609/Raamatupidamispartner-OÃœ?search_id=6b4eef4&pos=828,828,RaamatupidamispartnerOÃœ(12432609),12432609.0,Private limited company,Deleted,05.03.2013,,,26.04.2017
https://ariregister.rik.ee/eng/company/14398696/Radial-Space-OÃœ?search_id=6b4eef4&pos=829,829,RadialSpaceOÃœ(14398696),14398696.0,Private limited company,Enteredintotheregister,02.01.2018,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Vene tn 10-3a 10123                            ,
https://ariregister.rik.ee/eng/company/12766701/Radius-SPACE-OÃœ?search_id=6b4eef4&pos=830,830,RadiusSPACEOÃœ(12766701),12766701.0,Private limited company,Enteredintotheregister,10.12.2014,Capitalis5Â 000Â â‚¬,                        Harju maakond Kiili vald Kiili alev LoovÃ¤lja tee 5 75401                            ,
https://ariregister.rik.ee/eng/company/12582154/Raduga-Capital-OÃœ?search_id=6b4eef4&pos=831,831,RadugaCapitalOÃœ(12582154),12582154.0,Private limited company,Deleted,10.12.2013,,,21.11.2019
https://ariregister.rik.ee/eng/company/11998355/OsaÃ¼hing-Rakennus--ja-Maalauspalvelu?search_id=6b4eef4&pos=832,832,OsaÃ¼hingRakennus-jaMaalauspalvelu(11998355),11998355.0,Private limited company,Enteredintotheregister,28.09.2010,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn LasnamÃ¤e linnaosa LinnamÃ¤e tee 35-64 13912                            ,
https://ariregister.rik.ee/eng/company/12637122/Rakennuspalvelu-Evert-OÃœ?search_id=6b4eef4&pos=833,833,RakennuspalveluEvertOÃœ(12637122),12637122.0,Private limited company,Deleted,31.03.2014,,,27.05.2019
https://ariregister.rik.ee/eng/company/11331332/RAKENNUSPALVELU-GRUPP-OÃœ?search_id=6b4eef4&pos=834,834,RAKENNUSPALVELUGRUPPOÃœ(11331332),11331332.0,Private limited company,Deleted,18.12.2006,,,12.08.2015
https://ariregister.rik.ee/eng/company/12211558/Ramevi-Rakennuspalvelut-OÃœ?search_id=6b4eef4&pos=835,835,RameviRakennuspalvelutOÃœ(12211558),12211558.0,Private limited company,Deleted,30.12.2011,,,27.01.2016
https://ariregister.rik.ee/eng/company/11444958/Rapla-Kaubandus-ja-tÃ¶Ã¶stuspark-OÃœ?search_id=6b4eef4&pos=836,836,RaplaKaubandus-jatÃ¶Ã¶stusparkOÃœ(11444958),11444958.0,Private limited company,Deleted,01.11.2007,,,21.01.2011
https://ariregister.rik.ee/eng/company/10986485/OÃœ-RASPADOR?search_id=6b4eef4&pos=837,837,OÃœRASPADOR(10986485),10986485.0,Private limited company,Deleted,05.12.2003,,,09.04.2010
https://ariregister.rik.ee/eng/company/11465452/OÃœ-Ratsionaal?search_id=6b4eef4&pos=838,838,OÃœRatsionaal(11465452),11465452.0,Private limited company,Enteredintotheregister,29.01.2008,Capitalis2Â 556Â â‚¬,                        Harju maakond Harku vald Tabasalu alevik Lehe tee 8 76901                            ,
https://ariregister.rik.ee/eng/company/12611111/Rauno-Reispass?search_id=6b4eef4&pos=839,839,RaunoReispass(12611111),12611111.0,Sole trader,Enteredintotheregister,10.02.2014,,                        Harju maakond Tallinn LasnamÃ¤e linnaosa Priisle tee 4/2-65 13914                            ,
https://ariregister.rik.ee/eng/company/12749482/Rauno-Veispak?search_id=6b4eef4&pos=840,840,RaunoVeispak(12749482),12749482.0,Sole trader,Deleted,10.11.2014,,,30.04.2015
https://ariregister.rik.ee/eng/company/16381582/Realspan-OÃœ?search_id=6b4eef4&pos=841,841,RealspanOÃœ(16381582),16381582.0,Private limited company,Enteredintotheregister,03.12.2021,Capitalis2Â 500Â â‚¬,                        Tartu maakond Tartu linn Tartu linn Lai tn 6 51005                            ,
https://ariregister.rik.ee/eng/company/16113350/Realspark-OÃœ?search_id=6b4eef4&pos=842,842,RealsparkOÃœ(16113350),16113350.0,Private limited company,Enteredintotheregister,02.12.2020,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn MustamÃ¤e linnaosa Retke tee 28-37 13419                            ,
https://ariregister.rik.ee/eng/company/16263233/Reispacito-OÃœ?search_id=6b4eef4&pos=843,843,ReispacitoOÃœ(16263233),16263233.0,Private limited company,Enteredintotheregister,05.07.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn MustamÃ¤e linnaosa A. H. Tammsaare tee 85 13416                            ,
https://ariregister.rik.ee/eng/company/14211580/OÃœ-reispasscom?search_id=6b4eef4&pos=844,844,OÃœreispass.com(14211580),14211580.0,Private limited company,Enteredintotheregister,27.02.2017,Capitalis2Â 500Â â‚¬,                        LÃ¤Ã¤ne maakond LÃ¤Ã¤ne-Nigula vald PÃ¤ri kÃ¼la Vetissilla 90717                            ,
https://ariregister.rik.ee/eng/company/10411684/OsaÃ¼hing-Reispass?search_id=6b4eef4&pos=845,845,OsaÃ¼hingReispass(10411684),10411684.0,Private limited company,Enteredintotheregister,20.03.1998,Capitalis2Â 556Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Tare tn 14 10135                            ,
https://ariregister.rik.ee/eng/company/10498047/OsaÃ¼hing-Rekspakk?search_id=6b4eef4&pos=846,846,OsaÃ¼hingRekspakk(10498047),10498047.0,Private limited company,,29.09.1998,Capitalis50Â 000Â EEK,                        PÃ¤rnu maakond Tori vald PÃ¤rivere kÃ¼la                            ,
https://ariregister.rik.ee/eng/company/16519313/OÃœ-Rental-Space?search_id=6b4eef4&pos=847,847,OÃœRentalSpace(16519313),16519313.0,Private limited company,Enteredintotheregister,14.06.2022,Capitalis2Â 500Â â‚¬,                        Valga maakond OtepÃ¤Ã¤ vald PÃ¤idla kÃ¼la JÃ¤rvesalu 67506                            ,
https://ariregister.rik.ee/eng/company/10420973/osaÃ¼hing-RESPAANIA?search_id=6b4eef4&pos=848,848,osaÃ¼hingRESPAANIA(10420973),10420973.0,Private limited company,Deleted,30.03.1998,,,02.11.2000
https://ariregister.rik.ee/eng/company/16238637/ReSpaceSetup-OÃœ?search_id=6b4eef4&pos=849,849,ReSpaceSetupOÃœ(16238637),16238637.0,Private limited company,Enteredintotheregister,26.05.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa TornimÃ¤e tn 5 10145                            ,
https://ariregister.rik.ee/eng/company/16397815/Respace-UÃœ?search_id=6b4eef4&pos=850,850,RespaceUÃœ(16397815),16397815.0,Limited partnership,Enteredintotheregister,22.12.2021,,                        Harju maakond Tallinn NÃµmme linnaosa RÃ¤nnaku pst 12 10917                            ,
https://ariregister.rik.ee/eng/company/10400083/OsaÃ¼hing-RESPAIT?search_id=6b4eef4&pos=851,851,OsaÃ¼hingRESPAIT(10400083),10400083.0,Private limited company,Enteredintotheregister,04.03.1998,Capitalis2Â 556Â â‚¬,                        Ida-Viru maakond Kohtla-JÃ¤rve linn JÃ¤rve linnaosa Kauba tn 41 30328                            ,
https://ariregister.rik.ee/eng/company/11405220/OsaÃ¼hing-Respa-Kaubandus?search_id=6b4eef4&pos=852,852,OsaÃ¼hingRespaKaubandus(11405220),11405220.0,Private limited company,Deleted,24.07.2007,,,20.10.2011
https://ariregister.rik.ee/eng/company/12250624/Respak-OÃœ?search_id=6b4eef4&pos=853,853,RespakOÃœ(12250624),12250624.0,Private limited company,Enteredintotheregister,19.03.2012,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Saku tn 5-9 11314                            ,
https://ariregister.rik.ee/eng/company/16293339/Respand-grupp-OÃœ?search_id=6b4eef4&pos=854,854,RespandgruppOÃœ(16293339),16293339.0,Private limited company,Enteredintotheregister,16.08.2021,Capitalis2Â 500Â â‚¬,                        Ida-Viru maakond Kohtla-JÃ¤rve linn JÃ¤rve linnaosa Sinivoore tn 11-64 30327                            ,
https://ariregister.rik.ee/eng/company/10532169/Respor-Majandamise-OÃœ?search_id=6b4eef4&pos=855,855,ResporMajandamiseOÃœ(10532169),10532169.0,Private limited company,Deleted,16.02.1999,,,21.11.2005
https://ariregister.rik.ee/eng/company/11978499/ResRakenta-OÃœ?search_id=6b4eef4&pos=856,856,ResRakentaOÃœ(11978499),11978499.0,Private limited company,Deleted,16.08.2010,,,13.11.2015
https://ariregister.rik.ee/eng/company/12260427/Rester-OÃœ?search_id=6b4eef4&pos=857,857,ResterOÃœ(12260427),12260427.0,Private limited company,Enteredintotheregister,03.04.2012,Capitalis2Â 500Â â‚¬,                        Ida-Viru maakond Narva linn Vestervalli tn 14-22 20307                            ,
https://ariregister.rik.ee/eng/company/16309685/RetrospAct-OÃœ?search_id=6b4eef4&pos=858,858,RetrospActOÃœ(16309685),16309685.0,Private limited company,Enteredintotheregister,07.09.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Laulupeo tn 3a-1 10121                            ,
https://ariregister.rik.ee/eng/company/11279471/OÃœ-Reval-Management?search_id=6b4eef4&pos=859,859,OÃœRevalManagement(11279471),11279471.0,Private limited company,Deleted,10.08.2006,,,08.08.2011
https://ariregister.rik.ee/eng/company/11281924/Reval-STC-OÃœ?search_id=6b4eef4&pos=860,860,RevalSTCOÃœ(11281924),11281924.0,Private limited company,Enteredintotheregister,22.08.2006,Capitalis2Â 556Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa TÃ¼ri tn 7/1 11314                            ,
https://ariregister.rik.ee/eng/company/11416436/Revel-AutoSpa-OÃœ?search_id=6b4eef4&pos=861,861,RevelAutoSpaOÃœ(11416436),11416436.0,Private limited company,Deleted,23.08.2007,,,29.06.2017
https://ariregister.rik.ee/eng/company/11127368/RGB-Foto-OÃœ?search_id=6b4eef4&pos=862,862,RGBFotoOÃœ(11127368),11127368.0,Private limited company,Deleted,29.04.2005,,,28.08.2012
https://ariregister.rik.ee/eng/company/10239110/OSAÃœHING-RIISPAU?search_id=6b4eef4&pos=863,863,OSAÃœHINGRIISPAU(10239110),10239110.0,Private limited company,Deleted,25.08.1997,,,16.03.2018
https://ariregister.rik.ee/eng/company/11665257/Ritta-Spatar?search_id=6b4eef4&pos=864,864,RittaSpatar(11665257),11665257.0,Sole trader,Deleted,04.06.2009,,,18.05.2020
https://ariregister.rik.ee/eng/company/11432576/Road-UÃœ?search_id=6b4eef4&pos=865,865,RoadUÃœ(11432576),11432576.0,Limited partnership,Deleted,15.10.2007,,,28.06.2018
https://ariregister.rik.ee/eng/company/16096344/Rodel-Deep-Space-Operations-OÃœ?search_id=6b4eef4&pos=866,866,RodelDeepSpaceOperationsOÃœ(16096344),16096344.0,Private limited company,Enteredintotheregister,12.11.2020,Capitalis2Â 500Â â‚¬,,
https://ariregister.rik.ee/eng/company/80216292/Rooma-Katoliku-Kiriku-PÃ¼hima-Neitsi-Maarja-PÃ¤rispatuta-Saamise-Kogudus-Tartus?search_id=6b4eef4&pos=867,867,Rooma-KatolikuKirikuPÃ¼himaNeitsiMaarjaPÃ¤rispatutaSaamiseKogudusTartus(80216292),80216292.0,Non-profit association,Enteredintotheregister,19.01.2005,,                        Tartu maakond Tartu linn Tartu linn Veski tn 1-1A 51005                            ,
https://ariregister.rik.ee/eng/company/11606059/ROOSIKRANTSI-KINNISVARA-OÃœ?search_id=6b4eef4&pos=868,868,ROOSIKRANTSIKINNISVARAOÃœ(11606059),11606059.0,Private limited company,Enteredintotheregister,05.03.2009,Capitalis2Â 556Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Roosikrantsi tn 17 10119                            ,
https://ariregister.rik.ee/eng/company/12862356/Ropka-Autospa-OÃœ?search_id=6b4eef4&pos=869,869,RopkaAutospaOÃœ(12862356),12862356.0,Private limited company,Enteredintotheregister,08.06.2015,Capitalis2Â 500Â â‚¬,                        Tartu maakond Tartu linn Tartu linn Ringtee tn 43 50105                            ,
https://ariregister.rik.ee/eng/company/11718491/OsaÃ¼hing-Rospa?search_id=6b4eef4&pos=870,870,OsaÃ¼hingRospa(11718491),11718491.0,Private limited company,Deleted,15.09.2009,,,10.05.2017
https://ariregister.rik.ee/eng/company/14768207/RTKFassaad-OÃœ?search_id=6b4eef4&pos=871,871,RTKFassaadOÃœ(14768207),14768207.0,Private limited company,Enteredintotheregister,24.07.2019,Capitalis2Â 508Â â‚¬,                        Harju maakond Tallinn LasnamÃ¤e linnaosa Kalevipoja tn 4-9 13625                            ,
https://ariregister.rik.ee/eng/company/10683514/OsaÃ¼hing-Rukkilille-SPAR?search_id=6b4eef4&pos=872,872,OsaÃ¼hingRukkililleSPAR(10683514),10683514.0,Private limited company,Deleted,02.08.2000,,,25.02.2004
https://ariregister.rik.ee/eng/company/14309942/RU-rakennuspalvelut-OÃœ?search_id=6b4eef4&pos=873,873,RU-rakennuspalvelutOÃœ(14309942),14309942.0,Private limited company,Enteredintotheregister,10.08.2017,Capitalis2Â 500Â â‚¬,                        Harju maakond Rae vald Peetri alevik Helgi tee 4 75312                            ,
https://ariregister.rik.ee/eng/company/16292571/Rusalka-Spa--Beauty-OÃœ?search_id=6b4eef4&pos=874,874,RusalkaSpa&BeautyOÃœ(16292571),16292571.0,Private limited company,Enteredintotheregister,16.08.2021,Capitalis2Â 500Â â‚¬,                        PÃ¤rnu maakond PÃ¤rnu linn PÃ¤rnu linn Lehola tn 40 80026                            ,
https://ariregister.rik.ee/eng/company/14852764/Saare-Ehituspartner-OÃœ?search_id=6b4eef4&pos=875,875,SaareEhituspartnerOÃœ(14852764),14852764.0,Private limited company,Enteredintotheregister,20.11.2019,Capitalis2Â 500Â â‚¬,                        Saare maakond Saaremaa vald LahekÃ¼la Kajaka pÃµik 9 93873                            ,
https://ariregister.rik.ee/eng/company/16262044/Saare-Loodusspaa-OÃœ?search_id=6b4eef4&pos=876,876,SaareLoodusspaaOÃœ(16262044),16262044.0,Private limited company,Enteredintotheregister,02.07.2021,Capitalis2Â 500Â â‚¬,                        Saare maakond Saaremaa vald Ninase kÃ¼la Taga-Kuuli/2 93613                            ,
https://ariregister.rik.ee/eng/company/14486271/Sacheon-Aerospace-Manufacturing-Ind-CO-OÃœ?search_id=6b4eef4&pos=877,877,SacheonAerospaceManufacturingInd.COOÃœ(14486271),14486271.0,Private limited company,Enteredintotheregister,10.05.2018,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Ahtri tn 3 10151                            ,
https://ariregister.rik.ee/eng/company/16380482/Safe-Space-Africa-OÃœ?search_id=6b4eef4&pos=878,878,SafeSpaceAfricaOÃœ(16380482),16380482.0,Private limited company,Enteredintotheregister,02.12.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Narva mnt 5 10117                            ,
https://ariregister.rik.ee/eng/company/16158855/SafeSpace-OÃœ?search_id=6b4eef4&pos=879,879,SafeSpaceOÃœ(16158855),16158855.0,Private limited company,Enteredintotheregister,10.02.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Pirita linnaosa Salu tee 18 12111                            ,
https://ariregister.rik.ee/eng/company/10860821/Saka-MÃµis-OÃœ?search_id=6b4eef4&pos=880,880,SakaMÃµisOÃœ(10860821),10860821.0,Private limited company,Enteredintotheregister,16.04.2002,Capitalis2Â 556Â â‚¬,                        Ida-Viru maakond Toila vald Saka kÃ¼la Saka mÃµis 30103                            ,
https://ariregister.rik.ee/eng/company/11623804/Saku-Seikluspark-OÃœ?search_id=6b4eef4&pos=881,881,SakuSeiklusparkOÃœ(11623804),11623804.0,Private limited company,Deleted,01.04.2009,,,04.06.2013
https://ariregister.rik.ee/eng/company/12930968/SalesPartner4U-OÃœ?search_id=6b4eef4&pos=882,882,SalesPartner4UOÃœ(12930968),12930968.0,Private limited company,Enteredintotheregister,16.10.2015,Capitalis2Â 500Â â‚¬,,
https://ariregister.rik.ee/eng/company/10040839/AS-Sampo-Pank?search_id=6b4eef4&pos=883,883,ASSampoPank(10040839),10040839.0,Public limited company,Deleted,31.05.1996,,,04.06.2008
https://ariregister.rik.ee/eng/company/16247576/SatellesPallene-OÃœ?search_id=6b4eef4&pos=884,884,SatellesPalleneOÃœ(16247576),16247576.0,Private limited company,Enteredintotheregister,08.06.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa J. Vilmsi tn 47 10115                            ,
https://ariregister.rik.ee/eng/company/12386714/OÃœ-Satrian-Aerospace?search_id=6b4eef4&pos=885,885,OÃœSatrianAerospace(12386714),12386714.0,Private limited company,Enteredintotheregister,03.12.2012,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn PÃµhja-Tallinna linnaosa Volta tn 7 10411                            ,
https://ariregister.rik.ee/eng/company/12176158/Scandinavian-Spare-Parts-OÃœ?search_id=6b4eef4&pos=886,886,ScandinavianSparePartsOÃœ(12176158),12176158.0,Private limited company,Enteredintotheregister,13.10.2011,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn MustamÃ¤e linnaosa Laki tn 30-302/3 12915                            ,
https://ariregister.rik.ee/eng/company/70007162/Scoutspataljon?search_id=6b4eef4&pos=887,887,Scoutspataljon(70007162),70007162.0,Agency of the Executive or other state institution,Deleted,10.08.2004,,,19.06.2008
https://ariregister.rik.ee/eng/company/11206354/OÃœ-SCÃ–VETKEZET-CESPANY?search_id=6b4eef4&pos=888,888,OÃœSCÃ–VETKEZETCESPANY(11206354),11206354.0,Private limited company,Deleted,27.12.2005,,,28.12.2010
https://ariregister.rik.ee/eng/company/11097103/Sea-of-SPA-Eesti-OÃœ?search_id=6b4eef4&pos=889,889,SeaofSPAEestiOÃœ(11097103),11097103.0,Private limited company,,12.01.2005,Capitalis40Â 000Â EEK,                        Harju maakond Tallinn NÃµmme linnaosa Suvila tn 41-1 10912                            ,
https://ariregister.rik.ee/eng/company/10525330/aktsiaselts-SEB-Elu-ja-Pensionikindlustus?search_id=6b4eef4&pos=890,890,aktsiaseltsSEBElu-jaPensionikindlustus(10525330),10525330.0,Public limited company,Deleted,21.01.1999,,,04.02.2020
https://ariregister.rik.ee/eng/company/80231417/MittetulundusÃ¼hing-SEB-Heategevusfond?search_id=6b4eef4&pos=891,891,MittetulundusÃ¼hingSEBHeategevusfond(80231417),80231417.0,Non-profit association,Enteredintotheregister,06.01.2006,,                        Harju maakond Tallinn Kesklinna linnaosa TornimÃ¤e tn 2 15010                            ,
https://ariregister.rik.ee/eng/company/10004252/AS-SEB-Pank?search_id=6b4eef4&pos=892,892,ASSEBPank(10004252),10004252.0,Public limited company,Enteredintotheregister,08.12.1995,Capitalis42Â 541Â 115Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa TornimÃ¤e tn 2 15010                            ,
https://ariregister.rik.ee/eng/company/10035169/AKTSIASELTS-SEB-VARAHALDUS?search_id=6b4eef4&pos=893,893,AKTSIASELTSSEBVARAHALDUS(10035169),10035169.0,Public limited company,Enteredintotheregister,22.05.1996,Capitalis3Â 035Â 803.31Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa TornimÃ¤e tn 2 15010                            ,
https://ariregister.rik.ee/eng/company/11711493/SecSys-EU-OÃœ?search_id=6b4eef4&pos=894,894,SecSysEUOÃœ(11711493),11711493.0,Private limited company,Deleted,02.09.2009,,,10.05.2013
https://ariregister.rik.ee/eng/company/11227787/Seikluspark-OÃœ?search_id=6b4eef4&pos=895,895,SeiklusparkOÃœ(11227787),11227787.0,Private limited company,Enteredintotheregister,14.03.2006,Capitalis2Â 550Â â‚¬,                        Harju maakond Tallinn NÃµmme linnaosa Liiviku tn 4 10919                            ,
https://ariregister.rik.ee/eng/company/12795022/Seikluspartner-OÃœ?search_id=6b4eef4&pos=896,896,SeikluspartnerOÃœ(12795022),12795022.0,Private limited company,Deleted,05.02.2015,,,09.05.2019
https://ariregister.rik.ee/eng/company/16585540/Semiramise-aiad-Spa-OsaÃ¼hing?search_id=6b4eef4&pos=897,897,SemiramiseaiadSpaOsaÃ¼hing(16585540),16585540.0,Private limited company,Enteredintotheregister,03.10.2022,Capitalis2Â 500Â â‚¬,                        Harju maakond Viimsi vald Pringi kÃ¼la RannavÃ¤lja tee 1 74011                            ,
https://ariregister.rik.ee/eng/company/11182949/SEO-Cyberspace-Europe-OÃœ?search_id=6b4eef4&pos=898,898,SEOCyberspaceEuropeOÃœ(11182949),11182949.0,Private limited company,Deleted,03.11.2005,,,06.09.2017
https://ariregister.rik.ee/eng/company/10201509/Sepa-Spalle-talu?search_id=6b4eef4&pos=899,899,Sepa-Spalletalu(10201509),10201509.0,Sole trader,Enteredintotheregister,17.04.1997,,                        Rapla maakond Kehtna vald Nadalama kÃ¼la Sepa 79001                            ,
https://ariregister.rik.ee/eng/company/11188366/SERGEI-SPASSKI?search_id=6b4eef4&pos=900,900,SERGEISPASSKI(11188366),11188366.0,Sole trader,Deleted,11.11.2005,,,05.03.2018
https://ariregister.rik.ee/eng/company/10282169/Aktsiaselts-Servanda?search_id=6b4eef4&pos=901,901,AktsiaseltsServanda(10282169),10282169.0,Public limited company,Deleted,06.10.1997,,,21.02.2001
https://ariregister.rik.ee/eng/company/12140427/Shaktihouse-OÃœ?search_id=6b4eef4&pos=902,902,ShaktihouseOÃœ(12140427),12140427.0,Private limited company,Enteredintotheregister,29.07.2011,Capitalis2Â 508Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa A. Weizenbergi tn 2-4 10150                            ,
https://ariregister.rik.ee/eng/company/11710762/OÃœ-Shnelli-Spa?search_id=6b4eef4&pos=903,903,OÃœShnelliSpa(11710762),11710762.0,Private limited company,Enteredintotheregister,01.09.2009,Capitalis2Â 556Â â‚¬,                        Harju maakond Tallinn PÃµhja-Tallinna linnaosa Toompuiestee 37 10149                            ,
https://ariregister.rik.ee/eng/company/80584667/MTÃœ-Sidus-Aespa-Roobuka?search_id=6b4eef4&pos=904,904,MTÃœSidusAespa-Roobuka(80584667),80584667.0,Non-profit association,Enteredintotheregister,02.09.2020,,                        Harju maakond Saku vald Roobuka kÃ¼la Astra tee 82 75516                            ,
https://ariregister.rik.ee/eng/company/12749424/Silberspace-UÃœ?search_id=6b4eef4&pos=905,905,SilberspaceUÃœ(12749424),12749424.0,Limited partnership,Enteredintotheregister,07.11.2014,,                        Tartu maakond Tartu linn Tartu linn Ãœlikooli tn 6a-610 51003                            ,
https://ariregister.rik.ee/eng/company/11770422/Silva-Anspal?search_id=6b4eef4&pos=906,906,SilvaAnspal(11770422),11770422.0,Sole trader,Enteredintotheregister,11.11.2009,,                        JÃ¤rva maakond Paide linn Roosna-Alliku alevik Pargi tn 10 73201                            ,
https://ariregister.rik.ee/eng/company/12025494/OÃœ-SILVERSPACE?search_id=6b4eef4&pos=907,907,OÃœSILVERSPACE(12025494),12025494.0,Private limited company,Deleted,01.12.2010,,,22.10.2014
https://ariregister.rik.ee/eng/company/11559673/SilverSpark-OÃœ?search_id=6b4eef4&pos=908,908,SilverSparkOÃœ(11559673),11559673.0,Private limited company,Deleted,18.12.2008,,,25.09.2015
https://ariregister.rik.ee/eng/company/16564443/Sindi-TÃ¶Ã¶stuspark-OÃœ?search_id=6b4eef4&pos=909,909,SindiTÃ¶Ã¶stusparkOÃœ(16564443),16564443.0,Private limited company,Enteredintotheregister,31.08.2022,Capitalis2Â 500Â â‚¬,                        PÃ¤rnu maakond Tori vald Sindi linn PÃ¤rnu mnt 50 86703                            ,
https://ariregister.rik.ee/eng/company/11661101/Sinu-Halduspartner-OÃœ?search_id=6b4eef4&pos=910,910,SinuHalduspartnerOÃœ(11661101),11661101.0,Private limited company,Enteredintotheregister,26.05.2009,Capitalis40Â 000Â EEK,                        Harju maakond Tallinn Kesklinna linnaosa Koidu tn 68b-4 10122                            ,
https://ariregister.rik.ee/eng/company/11099488/Sinu-Koolituspartner-OÃœ?search_id=6b4eef4&pos=911,911,SinuKoolituspartnerOÃœ(11099488),11099488.0,Private limited company,Enteredintotheregister,27.01.2005,Capitalis2Â 558Â â‚¬,                        Harju maakond Tallinn NÃµmme linnaosa Vabaduse pst 164-1 10917                            ,
https://ariregister.rik.ee/eng/company/12130498/Skin-Spa-OÃœ?search_id=6b4eef4&pos=912,912,SkinSpaOÃœ(12130498),12130498.0,Private limited company,Deleted,06.07.2011,,,07.12.2015
https://ariregister.rik.ee/eng/company/11956339/SK-Rakkennuspalvelu-OÃœ?search_id=6b4eef4&pos=913,913,S&KRakkennuspalveluOÃœ(11956339),11956339.0,Private limited company,Deleted,16.06.2010,,,26.07.2013
https://ariregister.rik.ee/eng/company/11132167/Sky-AutoSpa-OÃœ?search_id=6b4eef4&pos=914,914,SkyAutoSpaOÃœ(11132167),11132167.0,Private limited company,Enteredintotheregister,24.05.2005,Capitalis2Â 556Â â‚¬,                        Viljandi maakond Viljandi linn Riia mnt 17-23 71010                            ,
https://ariregister.rik.ee/eng/company/14872637/Smart-Battlespace-Systems-OÃœ?search_id=6b4eef4&pos=915,915,SmartBattlespaceSystemsOÃœ(14872637),14872637.0,Private limited company,Enteredintotheregister,19.12.2019,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa F. R. Faehlmanni tn 48/2-5 10125                            ,
https://ariregister.rik.ee/eng/company/12206830/Smoked-Sparrow-OÃœ?search_id=6b4eef4&pos=916,916,SmokedSparrowOÃœ(12206830),12206830.0,Private limited company,Enteredintotheregister,16.12.2011,Capitalis2Â 502Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Sakala tn 16a-11 10141                            ,
https://ariregister.rik.ee/eng/company/16194785/Smspay-OÃœ?search_id=6b4eef4&pos=917,917,SmspayOÃœ(16194785),16194785.0,Private limited company,Enteredintotheregister,29.03.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa TornimÃ¤e tn 5 10145                            ,
https://ariregister.rik.ee/eng/company/11212834/Soft-Spark-Investments-OÃœ?search_id=6b4eef4&pos=918,918,SoftSparkInvestmentsOÃœ(11212834),11212834.0,Private limited company,Enteredintotheregister,25.01.2006,Capitalis6Â 500Â â‚¬,                        Harju maakond Tallinn PÃµhja-Tallinna linnaosa Toompuiestee 33a 10149                            ,
https://ariregister.rik.ee/eng/company/80392244/MittetulundusÃ¼hing-Sokka-Looduspark?search_id=6b4eef4&pos=919,919,MittetulundusÃ¼hingSokkaLooduspark(80392244),80392244.0,Non-profit association,Enteredintotheregister,28.10.2015,,                        Valga maakond OtepÃ¤Ã¤ vald Vidrike kÃ¼la Sokka/4 67304                            ,
https://ariregister.rik.ee/eng/company/16212342/Sokolova-SPACE-OÃœ?search_id=6b4eef4&pos=920,920,SokolovaSPACEOÃœ(16212342),16212342.0,Private limited company,Enteredintotheregister,22.04.2021,Capitalis2Â 500Â â‚¬,                        Ida-Viru maakond Kohtla-JÃ¤rve linn JÃ¤rve linnaosa Uus tn 2a-30 30322                            ,
