,name,annual_revenue_usd,annual_net_income_usd,market_capitalization_2022,employees_number,ceo,headquarters_country,wikipedia_page_url,twitter_page_url,facebook_page_url
6829,8X8,638000000,-175000000,1899000000,2216,,USA,https://en.wikipedia.org/wiki/8x8,,
6830,NSFOCUS INFORMATION TECHNOLOGY,380000000,50000000,1903000000,,,China,,,
6831,BLOOMIN' BRANDS,4122000000,215000000,1899000000,82000,,USA,,,
6832,CELULOSA ARGENTINA,260000000,-5000000,1896000000,,,Argentina,,,
6833,NINGBO HAITIAN PRECISION MACHINERY,,,1900000000,,,China,,,
6834,MARSHALLS,694000000,64000000,1896000000,,,UK,https://en.wikipedia.org/wiki/Marshalls,,
6835,AICA KOGYO COMPANY,1565000000,96000000,1902000000,4781,,Japan,,,
6836,JOHNSON ELECTRIC HOLDINGS,3446000000,146000000,1901000000,35000,,Hong Kong,,,
6837,HE BEI CHENG DE LOLO COMPANY,,,1898000000,,,China,,,
6838,TOA PAINT (THAILAND) PUBLIC COMPANY,486000000,54000000,1898000000,,,Thailand,,,
6839,WUSTENROT & WURTTEMBERGISCHE AG,,,1897000000,,,Germany,,,
6840,CHEIL WORLDWIDE,2488000000,124000000,1897000000,,,South Korea,,,
6841,RICHELIEU HARDWARE,1107000000,108000000,1902000000,,,Canada,,,
6842,NANTONG JIANGSHAN AGROCHEMICAL & CHEMICALS,,,1901000000,,,China,,,
6843,CELLINK AB (PUBL),21000000,-7000000,,,,Sweden,,,
6844,REN - REDES ENERGETICAS NACIONAIS SGPS,,,1903000000,,,Portugal,,,
6845,COMPANIA DE MINAS BUENAVENTURA,,,1902000000,,,Peru,,,
6846,SHENZHEN YAN TIAN PORT HOLDINGS,99000000,67000000,1896000000,,,China,,,
6847,VICTORIA,316000000,16000000,1897000000,,,UK,,,
"6848,""SHENZHEN ZHAOWEI MACHINERY & ELECTRONIC CO., LTD."",,,1900000000,,,China,,,"
6849,CAL-MAINE FOODS,1777000000,132000000,1900000000,3286,,USA,,,
6850,ENTERPRISE FINANCIAL SERVICES CORP,406000000,133000000,1904000000,,,USA,,,
6851,CSG SYSTEMS INTERNATIONAL,1046000000,72000000,1902000000,4800,,USA,,,
6852,META FINANCIAL GROUP,508000000,139000000,1899000000,,,USA,,,
6853,BEIJING STRONG BIOTECHNOLOGIES,233000000,59000000,1898000000,,,China,,,
6854,VOLATI AB,595000000,41000000,1897000000,,,Sweden,,,
6855,INTERFOR CORPORATION,2529000000,630000000,1903000000,,,Canada,,,
6856,MOMO,2121000000,-424000000,1894000000,,,China,,,
6857,CYBRID TECHNOLOGIES INC.,,,1887000000,,,China,,,
6858,INVINCIBLE INVESTMENT CORPORATION,89000000,-19000000,1886000000,,,Japan,,,
6859,PIMCO CORPORATE & INCOME OPPORTUNITY FUND,-245000000,-246000000,1891000000,,,USA,,,
6860,VICAT SA,3121000000,204000000,1888000000,,,France,https://en.wikipedia.org/wiki/Vicat,https://twitter.com/groupevicat,
6861,REALOGY HOLDINGS,6221000000,-360000000,1885000000,9435,,USA,,,
6862,CHINA COAL XINJI ENERGY,,,1888000000,,,China,,,
6863,HAW PAR CORPORATION,103000000,81000000,1891000000,,,Singapore,,,
6864,RENGO,5450000000,206000000,1888000000,18902,,Japan,,,
6865,STABILUS,937000000,73000000,1885000000,,,Luxembourg,,,
6866,INDRA SISTEMAS,3389000000,143000000,1891000000,,,Spain,,,
6867,DALLAH HEALTHCARE COMPANY,,,1894000000,,,Saudi Arabia,,,
6868,TAMBURI INVESTMENT PARTNERS,16000000,22000000,1888000000,,,Italy,,,
6869,COMPASS DIVERSIFIED HOLDINGS LLC,1841000000,53000000,1887000000,3282,,USA,,,
6870,XINJIANG YILITE INDUSTRY,282000000,45000000,1886000000,,,China,,,
6871,ZHEJIANG WANFENG AUTO WHEEL,1810000000,48000000,1888000000,,,China,,,
6872,SHANGHAI HUAFON ALUMINIUM CORPORATION,,,1892000000,,,China,,,
6873,AAMAL COMPANY,438000000,84000000,1888000000,,,Qatar,,,
6874,SINO-OCEAN GROUP HOLDING,,,1889000000,,,China,,,
6875,HOLITECH TECHNOLOGY,2362000000,11000000,1885000000,,,China,,,
"6876,""HOTAI FINANCE CO., LTD."",,,1892000000,,,Taiwan,,,"
6877,BAYTEX ENERGY CORP.,,,1893000000,,,Canada,https://en.wikipedia.org/wiki/Baytex_Energy,,
6878,PT. HARUM ENERGY TBK,,,1890000000,,,Indonesia,,,
6879,CENCOSUD SHOPPING,239000000,90000000,1883000000,,,Chile,,,
6880,JACK IN BOX,1143000000,165000000,1878000000,5200,,USA,,,
6881,K'S HOLDINGS CORPORATION,5452000000,208000000,1875000000,,,Japan,,,
6882,NANTKWEST,,,,,,USA,,,
6883,WHIRLPOOL,4325000000,351000000,1883000000,,,Brazil,,,
6884,ABERCROMBIE & FITCH,3712000000,263000000,1875000000,34000,,USA,,,
6885,AOSHIKANGTECHNOLOGYCO. LTD,,,1882000000,,,China,,,
6886,JINCHUAN GROUP INTERNATIONAL RESOURCES,,,1875000000,,,Hong Kong,,,
6887,ASSETMARK FINANCIAL HOLDINGS,530000000,25000000,1878000000,870,,USA,,,
6888,MANAPPURAM FINANCE,505000000,166000000,1880000000,,,India,https://en.wikipedia.org/wiki/Manappuram_General_Finance_and_Leasing,,
6889,AUTOGRILL,2881000000,-37000000,1877000000,,,Italy,,,
6890,BLACKROCK ENHANCED EQUITY DIVIDEND TRUST,327000000,325000000,1882000000,,,USA,,,
6891,MEGAWORLD CORPORATION,,,1884000000,6569,,Philippines,,,
6892,NINGBO YUNSHENG,,,1879000000,,,China,,,
6893,SHANGHAI ATHUB,175000000,16000000,1881000000,,,China,,,
6894,KRISHNA INSTITUTE OF MEDICAL SCIENCES LIMITED,,,,,,India,,,
"6895,""SHANDONG INTCO RECYCLING RESOURCES CO., LTD."",,,1878000000,,,China,,,"
6896,TEXTAINER GROUP HOLDINGS,,,1884000000,,,Bermuda South Africa,,,
"6897,""XIAMEN AMOYTOP BIOTECH CO., LTD."",,,1884000000,,,China,,,"
6898,BEIJING XINWEI TECHNOLOGY GROUP,,,,,,China,,,
"6899,""HEBEI SINOPACK ELECTRONIC TECHNOLOGY CO.,LTD."",,,1878000000,,,China,,,"
6900,BEIJING ULTRAPOWER SOFTWARE,,,1875000000,,,China,,,
6901,ANHUI HUILONG AGRICULTURAL MEANS OF PRODUCTION,,,1879000000,,,China,,,
6902,BEIJING PIESAT INFORMATION TECHNOLOGY,,,1883000000,,,China,,,
6903,BESTTONE HOLDING,,,1884000000,,,China,,,
6904,SHANGHAI BAOLONG AUTOMOTIVE CORPORATION,,,1876000000,,,China,,,
6905,COMPASS MINERALS INTERNATIONAL,1373000000,58000000,1872000000,3131,,USA,,,
6906,HEMNET GROUP AB (PUBL),,,1872000000,,,Sweden,,,
6907,WINPAK,770000000,79000000,1871000000,2507,,Canada,,,
6908,BENESSE HOLDINGS,3152000000,8000000,1872000000,,,Japan,,,
6909,OSISKO GOLD ROYALTIES LTD,172000000,-18000000,1870000000,124,,Canada,,,
6910,QASSIM CEMENT COMPANY,193000000,79000000,1872000000,,,Saudi Arabia,,,
6911,FUELCELL ENERGY,69000000,-104000000,1870000000,382,,USA,https://en.wikipedia.org/wiki/FuelCell_Energy,,
6912,PIMCO DYNAMIC INCOME FUND,-706000000,-706000000,1869000000,,,USA,,,
6913,PIMCO DYNAMIC INCOME OPPORTUNITIES FUND,,,1867000000,,,USA,,,
6914,GCM GROSVENOR INC.,531000000,21000000,1871000000,524,,USA,,,
6915,ALAMO GROUP,1334000000,80000000,1865000000,3470,,USA,,,
6916,KINTETSU WORLD EXPRESS,7154000000,317000000,1870000000,1352,,Japan,https://en.wikipedia.org/wiki/Kintetsu_World_Express,,
6917,INTERNATIONAL GAMES SYSTEM CO. LTD,,,1867000000,,,Taiwan,,,
6918,BIOTEST,515000000,-63000000,1871000000,,,Germany,,,
6919,ZHENDE MEDICAL,741000000,87000000,1870000000,,,China,,,
6920,ZHEJIANG DUN'AN ARTIFICIAL ENVIRONMENT CO. LTD,,,1866000000,,,China,,,
6921,JIANMIN PHARMACEUTICAL GROUP,,,1870000000,,,China,,,
6922,MODIVCARE INC.,1996000000,-6000000,1855000000,20200,,USA,,,
"6923,""OUTSET MEDICAL, INC."",102000000,-131000000,1860000000,273,,USA,,,"
6924,TI FLUID SYSTEMS,2955000000,14000000,1863000000,,,UK,https://en.wikipedia.org/wiki/TI_Fluid_Systems,,
6925,ZHONGLIANG HOLDINGS GROUP COMPANY,11076000000,393000000,1860000000,,,China,,,
6926,TALEND,287000000,-79000000,,1619,,USA,,,
6927,KENEDIX RESIDENTIAL NEXT INVESTMENT CORPORATION,128000000,57000000,1857000000,,,Japan,,,
6928,MARUICHI STEEL TUBE,1636000000,203000000,1856000000,1990,,Japan,,,
"6929,""XINXIANG RICHFUL LUBE ADDITIVE CO., LTD"",,,1864000000,,,China,,,"
6930,MAYINGLONG PHARMACEUTICAL GROUP,,,1864000000,,,China,,,
6931,LIBERTY ALL-STAR EQUITY FUND,378000000,373000000,1862000000,,,USA,,,
6932,FIDELITY EUROPEAN VALUES,337000000,332000000,1855000000,,,UK,https://en.wikipedia.org/wiki/Fidelity_European_Values,,
6933,HUNAN CORUN NEW ENERGY,,,1858000000,,,China,,,
6934,ALLIANZ TECHNOLOGY TRUST,283000000,280000000,1860000000,,,UK,,,
6935,SECURE INCOME REIT,-146000000,-157000000,1863000000,,,UK,,,
6936,DAVE & BUSTER'S ENTERTAINMENT,1304000000,108000000,1861000000,8547,,USA,,,
6937,CAPSTONE MINING CORP.,,,1862000000,,,Canada,,,
6938,FIRST RESOURCES,1032000000,161000000,1862000000,,,Singapore,,,
6939,AT & S AUSTRIA TECHNOLOGIE & SYSTEMTECHNIK,,,1859000000,,,Austria,,,
6940,BEIJING AOSAIKANG PHARMACEUTICAL,452000000,55000000,1860000000,,,China,,,
6941,NANJING GAOKE COMPANY,718000000,342000000,1859000000,,,China,,,
6942,NORTHWEST BANCSHARES,506000000,153000000,1863000000,2413,,USA,,,
6943,DYNAGREEN ENVIRONMENTAL PROTECTION GROUP,,,1861000000,,,China,,,
6944,MATERION CORPORATION,1510000000,72000000,1861000000,3443,,USA,,,
6945,SHENZHEN FRD SCIENCE & TECHNOLOGY,,,1858000000,,,China,,,
6946,BAYTEX ENERGY,,,1856000000,,,Canada,https://en.wikipedia.org/wiki/Baytex_Energy,https://twitter.com/baytexenergy,
6947,BRIGHT HEALTH GROUP INC.,4029000000,-1184000000,1854000000,2056,,USA,,,
"6948,""CS DISCO, INC."",114000000,-24000000,1846000000,470,,USA,,,"
"6949,""INSTIL BIO, INC."",0,-156000000,1854000000,,,USA,,,"
6950,CIMPRESS,2886000000,-54000000,1846000000,,,Ireland,https://en.wikipedia.org/wiki/Cimpress,,
6951,PIRAEUS BANK,,,1851000000,,,Greece,,,
6952,NIPPON SHOKUBAI,2695000000,173000000,1850000000,4510,,Japan,,,
"6953,""SHANGHAI ZHONGYIDA CO., LTD."",,,1848000000,,,China,,,"
6954,GUANGXI LIUGONG MACHINERY,,,1847000000,,,China,,,
6955,RAFFLES MEDICAL GROUP LTD,531000000,62000000,1846000000,,,Singapore,,,
6956,DELEK LOGISTICS PARTNERS LP,700000000,164000000,1849000000,2457,,USA,,,
6957,GLOBAL BLOOD THERAPEUTICS,194000000,-303000000,1845000000,457,,USA,,,
6958,MOTILAL OSWAL FINANCIAL SERVICES,447000000,164000000,1850000000,4178,,India,,,
6959,SALINI IMPREGILO,5012000000,173000000,,,,Italy,https://en.wikipedia.org/wiki/Webuild,,
6960,CENTURIA INDUSTRIAL REIT,141000000,254000000,1845000000,,,Australia,,,
6961,FORMULA SYSTEMS (1985),,,1847000000,,,Israel,,,
6962,MIGDAL INSURANCE AND FINANCIAL HOLDINGS,11236000000,414000000,1845000000,,,Israel,,,
6963,ZHEJIANG MEIDA INDUSTRIAL,,,1847000000,,,China,,,
6964,EXTREME NETWORKS,1112000000,44000000,1851000000,2441,,USA,,,
6965,ZHEJIANG DAILY DIGITAL CULTURE GROUP,,,1853000000,,,China,,,
6966,CENTURY PLYBOARDS (INDIA),377000000,39000000,1853000000,,,India,https://en.wikipedia.org/wiki/Century_Plyboards,,
6967,SINOMACH AUTOMOBILE,,,1849000000,,,China,,,
6968,PHREESIA,213000000,-118000000,1835000000,827,,USA,,,
6969,COMPUTER AGE MANAGEMENT SERVICES,,,1839000000,,,India,https://en.wikipedia.org/wiki/Computer_Age_Management_Services,,
6970,FARADAY FUTURE,,,,,,USA,https://en.wikipedia.org/wiki/Faraday_Future,,
6971,GP CLUB,,,,,,South Korea,,,
6972,MOON ACTIVE,,,,,,Israel,,,
6973,POSHMARK,,,,750,,USA,https://en.wikipedia.org/wiki/Poshmark,,
6974,YOU & MR JONES,,,,3000,,USA,,,
"6975,""N-ABLE, INC."",346000000,0,1836000000,,,USA,,,"
6976,THE LION ELECTRIC COMPANY,,,1839000000,,,Canada,,,
6977,TINEXTA,369000000,38000000,1836000000,,,Italy,,,
6978,DANIELI & C. OFFICINE MECCANICHE,3039000000,80000000,1837000000,,,Italy,https://en.wikipedia.org/wiki/Danieli,,
6979,XPEL,259000000,31000000,1836000000,709,,USA,,,
6980,WORLD FUEL SERVICES CORPORATION,31337000000,73000000,1836000000,4414,,USA,,,
6981,EVERI HOLDINGS,660000000,152000000,1838000000,1550,,USA,,,
"6982,""SGIS SONGSHAN CO., LTD."",,,1839000000,,,China,,,"
6983,INTERRENT REAL ESTATE INVESTMENT TRUST,142000000,284000000,1841000000,273,,Canada,https://en.wikipedia.org/wiki/InterRent_REIT,,
6984,FDM GROUP (HOLDINGS),314000000,37000000,1843000000,,,UK,,,
6985,AOTECAR NEW ENERGY TECHNOLOGY,748000000,-19000000,1835000000,,,China,,,
6986,SHINVA MEDICAL INSTRUMENT,,,1837000000,,,China,,,
6987,CHINA BUILDING MATERIAL TEST & CERTIFICATION GROUP,,,1844000000,,,China,,,
6988,SIA ENGINEERING COMPANY,407000000,48000000,1838000000,6250,,Singapore,https://en.wikipedia.org/wiki/SIA_Engineering_Company,,
6989,DICKER DATA,1836000000,54000000,1835000000,,,Australia,,,
6990,ZHEJIANG WANSHENG,,,1836000000,,,China,,,
6991,DATANG TELECOM TECHNOLOGY,,,1840000000,,,China,,,
6992,CHENGDU CORPRO TECHNOLOGY,,,1825000000,,,China,,,
6993,PT SMARTFREN TELECOM TBK,706000000,-29000000,1833000000,,,Indonesia,,,
6994,TARO PHARMACEUTICAL INDUSTRIES,561000000,58000000,1832000000,1417,,USA,,,
6995,KAILUAN ENERGY CHEMICAL,,,1829000000,,,China,,,
6996,ARBOR REALTY TRUST,264000000,171000000,,532,,USA,,,
6997,UTI ASSET MANAGEMENT COMPANY,140000000,67000000,1831000000,,,India,https://en.wikipedia.org/wiki/UTI_Asset_Management,,
"6998,""ANHUI WANWEI UPDATED HIGH-TECH MATERIAL INDUSTRY CO.,LTD"",,,1832000000,,,China,,,"
6999,BANGCHAK CORPORATION PUBLIC COMPANY,5519000000,197000000,1827000000,,,Thailand,,,
7000,QINGDAO EAST STEEL TOWER STOCK CO.LTD,,,1832000000,,,China,,,
7001,EASTERN COMMUNICATIONS,442000000,17000000,1832000000,,,China,,,
"7002,""SHENZHEN BIOEASY BIOTECHNOLOGY CO., LTD."",,,1831000000,,,China,,,"
7003,TOD'S,883000000,-5000000,1832000000,,,Italy,https://en.wikipedia.org/wiki/Tod,,
7004,SHANGHAI GUIJIU,,,1832000000,,,China,,,
7005,EURONAV NV,419000000,-338000000,1832000000,,,Belgium,,,
7006,MERITOR,3833000000,199000000,1832000000,9600,,USA,,,
7007,VCANBIO CELL & GENE ENGINEERING LTD,,,1827000000,,,China,,,
7008,MGP INGREDIENTS,626000000,90000000,1827000000,672,,USA,,,
7009,IREADER TECHNOLOGY,301000000,22000000,1828000000,,,China,,,
7010,FOCUSED PHOTONICS (HANGZHOU),,,1834000000,,,China,,,
7011,VESTUM AB (PUBL),,,1832000000,,,Sweden,,,
7012,SEINO HOLDINGS,4434000000,126000000,1824000000,29306,,Japan,,,
7013,FUJI KYUKO,256000000,3000000,1818000000,1913,,Japan,,,
7014,HYUNDAI WIA CORPORATION,5631000000,47000000,1816000000,,,South Korea,,,
7015,ZHE JIANG DALI TECHNOLOGY,117000000,25000000,1820000000,,,China,,,
7016,JIANGSU HUACHANG CHEMICAL,,,1822000000,,,China,,,
7017,BIOPHARMA CREDIT,102000000,99000000,1822000000,,,UK,,,
7018,ZIMPLATS HOLDINGS,,,1816000000,,,Channel Islands,,,
7019,LANTHEUS HOLDINGS,425000000,-71000000,1820000000,612,,USA,,,
7020,COMPEQ MANUFACTURING,2084000000,170000000,1816000000,,,Taiwan,,,
7021,GRAND INDUSTRIAL HOLDING,,,1822000000,,,China,,,
7022,TONG HSING ELECTRONIC INDUSTRIES,458000000,91000000,1818000000,,,Taiwan,,,
7023,SOBUTE NEW MATERIALS CO. LTD,,,1824000000,,,China,,,
7024,ALERION CLEAN POWER,149000000,48000000,1819000000,,,Italy,,,
7025,SUPERIOR PLUS,1839000000,140000000,1809000000,,,Canada,,,
7026,DIFFER GROUP HOLDING COMPANY,183000000,64000000,1811000000,,,Hong Kong,,,
7027,IIFL WEALTH MANAGEMENT LIMITED,137000000,72000000,1806000000,,,India,,,
7028,BANK OF CHONGQING,2066000000,679000000,1808000000,,,China,,,
7029,GEMDALE PROPERTIES AND INVESTMENT CORPORATION,2064000000,584000000,1806000000,3100,,Hong Kong,,,
7030,CONTINENTAL BUILDING PRODUCTS,,,,,,USA,,,
7031,HNI CORPORATION,2184000000,59000000,1808000000,7500,,USA,,,
7032,SHAANXI CONSTRUCTION MACHINERY,687000000,54000000,1812000000,,,China,,,
"7033,""YANGMEI CHEMICAL CO.,LTD"",,,1813000000,,,China,,,"
7034,SAPIENS INTERNATIONAL CORPORATION,141000000,14000000,1813000000,,,Israel,https://en.wikipedia.org/wiki/Sapiens_International_Corporation,,
7035,HENAN PINGGAO ELECTRIC,,,1809000000,,,China,,,
7036,GUANGZHOU SIE CONSULTING,,,1809000000,,,China,,,
7037,AN HUI WENERGY COMPANY,,,1805000000,,,China,,,
7038,LANZHOU LS HEAVY EQUIPMENT CO. LTD,,,1812000000,,,China,,,
7039,PACIFIC BASIN SHIPPING,2972000000,844000000,1795000000,,,Hong Kong,,,
7040,NOAH HOLDINGS,625000000,191000000,1800000000,,,China,,,
7041,GRUPO SBF,446000000,-21000000,,,,Brazil,,,
7042,IROBOT CORPORATION,1564000000,30000000,1795000000,1372,,USA,https://en.wikipedia.org/wiki/IRobot,https://twitter.com/irobot,https://www.facebook.com/irobot.mys/
7043,GRUPPO MUTUIONLINE S.P.A,259000000,128000000,1797000000,,,Italy,,,
7044,MELCO INTERNATIONAL DEVELOPMENT,1993000000,-485000000,1802000000,21931,,Hong Kong,,,
7045,U-MING MARINE TRANSPORT CORPORATION,463000000,162000000,1799000000,,,Taiwan,,,
7046,MOMENTUM METROPOLITAN HOLDINGS,6341000000,27000000,1796000000,,,South Africa,https://en.wikipedia.org/wiki/Momentum_Metropolitan_Holdings_Limited,,
7047,BLACKROCK MUNICIPAL 2030 TARGET TERM TRUST,124000000,123000000,1802000000,,,USA,,,
7048,WIDEOPENWEST,725000000,770000000,1803000000,1500,,USA,https://en.wikipedia.org/wiki/Wide_Open_West,,
7049,NUSTAR ENERGY,1618000000,-108000000,1799000000,1267,,USA,,,
7050,MONALISA GROUP,1017000000,46000000,1801000000,,,China,,,
7051,CHINA DEVELOPMENT BANK FINANCIAL LEASING,3109000000,571000000,1799000000,,,China,,,
7052,FERRO CORPORATION,959000000,44000000,1804000000,5922,,USA,https://en.wikipedia.org/wiki/Ferro_Corporation,,
7053,HANGZHOU ONECHANCE TECH CROP,165000000,47000000,1799000000,,,China,,,
7054,CRESTWOOD EQUITY PARTNERS LP,4569000000,-138000000,1796000000,645,,USA,,,
7055,NINGXIA JIAZE RENEWABLES CORPORATION,,,1800000000,,,China,,,
7056,CHARTER HALL RETAIL REAL ESTATE INVESTMENT TRUST,138000000,459000000,1802000000,,,Australia,,,
7057,BEIJING CAREER INTERNATIONAL,,,1802000000,,,China,,,
7058,SHENZHEN TAGEN GROUP,,,1798000000,,,China,,,
7059,NOVA LJUBLJANSKA BANKA D.D,,,1803000000,,,Slovenia,,,
7060,SICHUAN CHENGFEI INTEGRATION TECHNOLOGYLTD,,,1804000000,,,China,,,
7061,CRESCO LABS,821000000,-319000000,1785000000,1700,,USA,,,
7062,SIHUAN PHARMACEUTICAL HOLDINGS GROUP LTD.,,,1791000000,,,China,,,
7063,LEARNING TECHNOLOGIES GROUP,304000000,16000000,1791000000,,,UK,,,
7064,GUANGDONG TONZE ELECTRIC,,,1794000000,,,China,,,
7065,AB IGNITIS GRUPE,,,1788000000,,,Lithuania,,,
7066,CANADIAN SOLAR,4058000000,73000000,1787000000,13478,,Canada,,,
7067,VIVA CHINA HOLDINGS LIMITED,,,1785000000,,,Hong Kong,,,
7068,MONTANA AEROSPACE AG,,,1792000000,,,Switzerland,,,
7069,LA COMER,1451000000,77000000,1794000000,,,Mexico,https://en.wikipedia.org/wiki/Comercial_City_Fresko,,
7070,MATSUI SECURITIES,234000000,83000000,1790000000,142,,Japan,,,
7071,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A.,,,1791000000,,,Greece,,,
7072,FNAC DARTY SA,8040000000,160000000,1793000000,,,France,https://en.wikipedia.org/wiki/Groupe_Fnac_Darty,,
7073,GLOBALWORTH REAL ESTATE INVESTMENTS LIMITED,170000000,47000000,1788000000,,,UK Guernsey,,,
7074,APOLLO TYRES,2576000000,80000000,1787000000,17200,,India,https://en.wikipedia.org/wiki/Apollo_Tyres,https://twitter.com/apollotyres,https://www.facebook.com/ApolloTyresLtd/
7075,SINO HORIZON HOLDINGS,,,1792000000,,,China,,,
7076,HUBER+SUHNER AG,895000000,89000000,1788000000,,,Switzerland,,,
7077,BANK OF MAHARASHTRA,1106000000,144000000,1789000000,13048,,India,https://en.wikipedia.org/wiki/Bank_of_Maharashtra,,
7078,HAMBURGER HAFEN UND LOGISTIK,1465000000,112000000,1788000000,,,Germany,,,
7079,NBT BANCORP,475000000,154000000,1793000000,1801,,USA,,,
7080,BP MIDSTREAM PARTNERS LP,129000000,168000000,1792000000,,,USA,,,
7081,CONSTELLATION PHARMACEUTICALS,8614000000,1998000000,,106,,USA,,,
7082,ANHUI JULONG TRANSMISSION TECHNOLOGY,,,1793000000,,,China,,,
7083,NINGBO YONG XIN OPTICS,,,1790000000,,,China,,,
7084,FARADAY TECHNOLOGY CORPORATION,,,1790000000,,,Taiwan,,,
7085,WRIGHT INVESTORS' SERVICE HOLDINGS,0,-1000000,1775000000,,,USA,,,
7086,BRADESPAR,1602000000,1589000000,1778000000,,,Brazil,,,
7087,PJT PARTNERS,991000000,106000000,1783000000,833,,USA,,,
7088,AIN HOLDINGS,2308000000,52000000,1784000000,11451,,Japan,,,
7089,SUL AMERICA,4184000000,65000000,1775000000,,,Brazil,,,
7090,LANCASHIRE HOLDINGS,747000000,-62000000,1778000000,,,Bermuda,,,
7091,HITEJINRO,1648000000,54000000,1779000000,,,South Korea,,,
7092,SWEDENCARE AB (PUBL),,,1784000000,,,Sweden,,,
7093,CHIPBOND TECHNOLOGY CORPORATION,895000000,203000000,1776000000,,,Taiwan,,,
7094,BPOST SA/NV,4281000000,250000000,1782000000,,,Belgium,https://en.wikipedia.org/wiki/Bpost,,
7095,PET VALU HOLDINGS LTD.,,,1777000000,,,Canada,,,
7096,ANIMA HOLDING S.P.A.,,,1776000000,,,Italy,,,
7097,CHENGDU ALD AVIATION MANUFACTURING CORPORATION,,,1776000000,,,China,,,
7098,DIP CORPORATION,288000000,25000000,1776000000,2235,,Japan,,,
7099,LIECHTENSTEINISCHE LANDESBANK,475000000,111000000,1777000000,,,Switzerland,,,
7100,PRECINCT PROPERTIES NEW ZEALAND,102000000,68000000,1784000000,,,New Zealand,,,
7101,PRESS METAL BHD,,,1777000000,,,Malaysia,,,
7102,ORIENT GROUP INCORPORATION,2210000000,-250000000,1781000000,,,China,,,
7103,ALSEA,2680000000,42000000,1776000000,,,Mexico,https://en.wikipedia.org/wiki/Alsea_(company),,
7104,DIOS FASTIGHETER AB (PUBL),185000000,217000000,1777000000,,,Sweden,,,
7105,NEXTAGE,2125000000,71000000,1775000000,,,Japan,,,
7106,WEIS MARKETS,4224000000,108000000,1783000000,24000,,USA,,,
7107,SHENZHEN MICROGATE TECHNOLOGY,,,1783000000,,,China,,,
7108,CLAL INSURANCE ENTERPRISES HOLDINGS,7678000000,331000000,1780000000,,,Israel,,,
7109,JTC,159000000,15000000,1780000000,,,UK,https://en.wikipedia.org/wiki/JTC_Corporation,,
7110,Y.H. DIMRI CONSTRUCTION & DEVELOPMENT LTD,386000000,72000000,1782000000,,,Israel,,,
7111,MOON ENVIRONMENT TECHNOLOGY,,,1777000000,,,China,,,
7112,ZHEJIANG WEIXING INDUSTRIAL DEVELOPMENT,,,1778000000,,,China,,,
7113,HEALTH CATALYST,241000000,-153000000,1768000000,1200,,USA,,,
7114,COCA-COLA ICECEK ANONIM SIRKETI,1207000000,125000000,1765000000,,,Turkey,,,
7115,AGIOS PHARMACEUTICALS,0,1604000000,1769000000,392,,USA,,,
7116,MORPHIC HOLDING,19000000,-95000000,1766000000,,,USA,,,
7117,FU SHOU YUAN INTERNATIONAL GROUP,338000000,105000000,1773000000,,,China,,,
7118,ABERFORTH SMALLER COMPANIES TRUST,-298000000,-302000000,1765000000,,,UK,,,
7119,GRANITE CONSTRUCTION,3010000000,10000000,1770000000,3300,,USA,,,
7120,SAUL CENTERS,239000000,37000000,1765000000,,,USA,,,
7121,SOLUS ADVANCED MATERIALS,250000000,-9000000,,,,South Korea,,,
7122,MOONPIG GROUP PLC,,,1767000000,,,UK,,,
7123,SHANGHAI AJ GROUP,629000000,168000000,1769000000,,,China,,,
7124,WEST HOLDINGS CORPORATION,496000000,47000000,1767000000,360,,Japan,,,
7125,OUE COMMERCIAL REAL ESTATE INVESTMENT TRUST,183000000,28000000,1767000000,,,Singapore,,,
7126,SHANDONG LONGDA MEAT FOODSTUFF,3615000000,136000000,1773000000,,,China,,,
7127,ETERNAL MATERIALS,1668000000,117000000,1771000000,,,Taiwan,,,
7128,KRONOS WORLDWIDE,1939000000,112000000,1770000000,2248,,USA,,,
7129,ALOK INDUSTRIES,899000000,-26000000,1766000000,10001,,India,https://en.wikipedia.org/wiki/Alok_Industries,,
7130,ALEXANDER & BALDWIN,379000000,35000000,1770000000,793,,USA,,,
7131,APLUS FINANCIAL,,,,,,Japan,,,
7132,CHONGQING DEPARTMENT STORE,,,1765000000,,,China,,,
7133,NARAYANA HRUDAYALAYA,463000000,43000000,1770000000,11261,,India,,,
7134,JENTECH PRECISION INDUSTRIAL,291000000,40000000,1769000000,,,Taiwan,,,
7135,HAINAN HAIDE INDUSTRY,,,1765000000,,,China,,,
7136,ZHEJIANG JINGGONG SCIENCE & TECHNOLOGY CO. LTD,,,1770000000,,,China,,,
7137,SHANGHAI FENGYUZHU EXHIBITION,,,1765000000,,,China,,,
7138,DOUZONE BIZON,238000000,40000000,1761000000,,,South Korea,,,
7139,DENA,955000000,223000000,1763000000,2558,,Japan,https://en.wikipedia.org/wiki/DeNA,,
7140,LUNDIN GOLD,733000000,221000000,1757000000,,,Canada,,,
7141,MERIAN CHRYSALIS INVESTMENT COMPANY LIMITED,,,1759000000,,,UK Guernsey,,,
"7142,""JANUS INTERNATIONAL GROUP, INC."",750000000,43000000,1759000000,,,USA,,,"
7143,FUJITEC,1365000000,79000000,1763000000,10292,,Japan,https://en.wikipedia.org/wiki/Fujitec,,
